L_bankssts	0.837746168021113
L_caudalanteriorcingulate	0.402716154465452
L_caudalmiddlefrontal	0.325549592962489
L_cuneus	0.519573007477447
L_entorhinal	0.124175208620727
L_fusiform	0.443937689764425
L_inferiorparietal	0.889841880183667
L_inferiortemporal	0.356027012923732
L_isthmuscingulate	0.0158786389511079
L_lateraloccipital	0.225113010033965
L_lateralorbitofrontal	0.219057930167764
L_lingual	0.466360080521554
L_medialorbitofrontal	0.139043355593458
L_middletemporal	0.496747451368719
L_parahippocampal	0.360795635264367
L_paracentral	0.950135998427868
L_parsopercularis	0.694112409139052
L_parsorbitalis	0.0897651254199445
L_parstriangularis	0.855328037869185
L_pericalcarine	0.76969487266615
L_postcentral	0.430344108724967
L_posteriorcingulate	0.721857719123363
L_precentral	0.773034250363708
L_precuneus	0.800326339900494
L_rostralanteriorcingulate	0.0452976447995752
L_rostralmiddlefrontal	0.154191456967965
L_superiorfrontal	0.669745132094249
L_superiorparietal	0.823360295966268
L_superiortemporal	0.188110962510109
L_supramarginal	0.36073744809255
L_frontalpole	0.264637087471783
L_temporalpole	0.128650502068922
L_transversetemporal	0.653747154865414
L_insula	0.0463532437570393
R_bankssts	0.566607126267627
R_caudalanteriorcingulate	0.951872071251273
R_caudalmiddlefrontal	0.210501186316833
R_cuneus	0.356263863388449
R_entorhinal	0.582170807523653
R_fusiform	0.814192061545327
R_inferiorparietal	0.705377326114103
R_inferiortemporal	0.424299685284495
R_isthmuscingulate	0.992277875775471
R_lateraloccipital	0.417621728731319
R_lateralorbitofrontal	0.795185907976702
R_lingual	0.376534044044092
R_medialorbitofrontal	0.41905784397386
R_middletemporal	0.5369006046094
R_parahippocampal	0.536132722627372
R_paracentral	0.626384126255289
R_parsopercularis	0.255486734909937
R_parsorbitalis	0.877196699380875
R_parstriangularis	0.889757719123736
R_pericalcarine	0.474934755591676
R_postcentral	0.169144148007035
R_posteriorcingulate	0.159977019298822
R_precentral	0.357582411495969
R_precuneus	0.247516548261046
R_rostralanteriorcingulate	0.748870538547635
R_rostralmiddlefrontal	0.672784664668143
R_superiorfrontal	0.0730326387565583
R_superiorparietal	0.0348253941629082
R_superiortemporal	0.341717123053968
R_supramarginal	0.640206216135994
R_frontalpole	0.137021613074467
R_temporalpole	0.582150293514132
R_transversetemporal	0.91973919258453
R_insula	0.836050499230623
